"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
723,0,0.0,0.38,,-0.13,0.07,1.05,1,-0,-0,0.15,0,2160,0,0.0,0.0,0.0,0.0,0,0,0.0
725,0,0.0,0.38,,,,,,,,,,,,,,,,,,
727,0,0.0,0.38,,,,,,,,,,,,,,,,,,
729,0,0.0,0.38,,,,,,,,,,,,,,,,,,
731,0,0.0,0.38,,,,,,,,,,,,,,,,,,
733,0,0.0,0.38,,0.03,0.06,1.0,-0,-0,-0,0.06,,,,,,,,,,
735,0,0.0,0.39,,,,,,,,,,,,,,,,,,
737,0,0.0,0.39,,,,,,,,,,,,,,,,,,
739,0,0.0,0.38,,,,,,,,,,,,,,,,,,
741,0,0.0,0.38,,,,,,,,,,,,,,,,,,
743,0,0.0,0.38,,-0.19,0.11,0.95,0,-0,-1,0.22,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
745,0,0.0,0.38,,,,,,,,,,,,,,,,,,
747,0,0.0,0.38,,,,,,,,,,,,,,,,,,
749,0,0.0,0.39,,,,,,,,,,,,,,,,,,
751,0,0.0,0.39,,,,,,,,,,,,,,,,,,
753,0,0.0,0.39,,-0.01,0.04,1.02,1,-1,-0,0.04,,,,,,,,,,
755,0,0.0,0.39,,,,,,,,,,,,,,,,,,
757,0,0.0,0.39,,,,,,,,,,,,,,,,,,
759,0,0.0,0.39,,,,,,,,,,,,,,,,,,
761,0,0.0,0.39,,,,,,,,,,,,,,,,,,
763,0,0.0,0.39,,0.02,0.07,0.98,-0,0,-0,0.08,0,2160,0,0.0,0.0,0.0,0.0,0,0,0.0
